"Generated by FINAN v3.2.42.7 on 28-10-2013 16:01"
"Model V05 v3.1.1.40"

"VarName";"OrgVarName";"IsCopyVar";"ScreenNr";"Sort";"Level";"Description";"D/C";"InCalcTree";"FinanDataType";"DataType";"Prot Title";"Prot NoTrend";"Prot Trend";"Prot User";"Prot Sector";"InputSaved Title";"InputSaved NoTrend";"InputSaved Trend";"InputSaved User";"InputSaved Sector";"SaveCalculated";"GDET";"Freq";"DisplayAs";"CalcYearAs";"IsTuple";"IsInTuple";"Visible";"Visible Formula";"Locked Formula";"InputRequired Formula";"Validation Formula";"InHiddenTree";"Scalable";"Currency";"DataFeatureChar";"LicFeatureChar";"ShowWhenValue";"Unspec";"Formula0 (Title)";"Formula1 (NoTrend)";"Formula2 (Trend)";"Formula3 (User)";"Formula4 (Sector)";"Template";"Hint"
"IntangibleFixedAssets";IntangibleFixedAssets;No;"S07-06-01";198;3;"         Immateriële vaste activa";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;Yes;Yes;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;TotalGoodwill;"Immateriële vaste activa";"TotalGoodwill+TotalPatentsTrademarksAndOtherRights+TotalOtherIntangibleFixedAssets";"TotalGoodwill+TotalPatentsTrademarksAndOtherRights+TotalOtherIntangibleFixedAssets";"TotalGoodwill+TotalPatentsTrademarksAndOtherRights+TotalOtherIntangibleFixedAssets";"";"";""
"TotalGoodwill";TotalGoodwill;No;"S07-06-01-01";199;4;"            Goodwill";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;Yes;Yes;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;GoodwillBookValueList_ti001;"Goodwill";"Goodwill_tpBookValue_ti001+Goodwill_tpBookValue_ti002+Goodwill_tpBookValue_ti003+Goodwill_tpBookValue_ti004+Goodwill_tpBookValue_ti005";"Goodwill_tpBookValue_ti001+Goodwill_tpBookValue_ti002+Goodwill_tpBookValue_ti003+Goodwill_tpBookValue_ti004+Goodwill_tpBookValue_ti005";"Goodwill_tpBookValue_ti001+Goodwill_tpBookValue_ti002+Goodwill_tpBookValue_ti003+Goodwill_tpBookValue_ti004+Goodwill_tpBookValue_ti005";"";"";""
"GoodwillBookValueList_ti001";Goodwill_tpBookValue_ti001;Yes;"S07-06-01-01-01";200;5;"               Goodwill";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&Goodwill_tpBookValue_ti001[0]";"";"Goodwill_tpBookValue_ti001[T-1]+Goodwill_tpInvestments_ti001-Goodwill_tpDepreciation_ti001+Goodwill_tpRevaluation_ti001";"";"";"";""
"GoodwillBookValueList_ti002";Goodwill_tpBookValue_ti002;Yes;"S07-06-01-01-02";201;5;"               Goodwill";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&Goodwill_tpBookValue_ti002[0]";"";"Goodwill_tpBookValue_ti002[T-1]+Goodwill_tpInvestments_ti002-Goodwill_tpDepreciation_ti002+Goodwill_tpRevaluation_ti002";"";"";"";""
"GoodwillBookValueList_ti003";Goodwill_tpBookValue_ti003;Yes;"S07-06-01-01-03";202;5;"               Goodwill";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&Goodwill_tpBookValue_ti003[0]";"";"Goodwill_tpBookValue_ti003[T-1]+Goodwill_tpInvestments_ti003-Goodwill_tpDepreciation_ti003+Goodwill_tpRevaluation_ti003";"";"";"";""
"GoodwillBookValueList_ti004";Goodwill_tpBookValue_ti004;Yes;"S07-06-01-01-04";203;5;"               Goodwill";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&Goodwill_tpBookValue_ti004[0]";"";"Goodwill_tpBookValue_ti004[T-1]+Goodwill_tpInvestments_ti004-Goodwill_tpDepreciation_ti004+Goodwill_tpRevaluation_ti004";"";"";"";""
"GoodwillBookValueList_ti005";Goodwill_tpBookValue_ti005;Yes;"S07-06-01-01-05";204;5;"               Goodwill";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&Goodwill_tpBookValue_ti005[0]";"";"Goodwill_tpBookValue_ti005[T-1]+Goodwill_tpInvestments_ti005-Goodwill_tpDepreciation_ti005+Goodwill_tpRevaluation_ti005";"";"";"";""
"TotalGoodwillSub6";TotalGoodwill;Yes;"S07-06-01-01-06";205;5;"               Goodwill";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;GoodwillBookValueList_ti001;"Goodwill";"Goodwill_tpBookValue_ti001+Goodwill_tpBookValue_ti002+Goodwill_tpBookValue_ti003+Goodwill_tpBookValue_ti004+Goodwill_tpBookValue_ti005";"Goodwill_tpBookValue_ti001+Goodwill_tpBookValue_ti002+Goodwill_tpBookValue_ti003+Goodwill_tpBookValue_ti004+Goodwill_tpBookValue_ti005";"Goodwill_tpBookValue_ti001+Goodwill_tpBookValue_ti002+Goodwill_tpBookValue_ti003+Goodwill_tpBookValue_ti004+Goodwill_tpBookValue_ti005";"";"";""
"TotalPatentsTrademarksAndOtherRights";TotalPatentsTrademarksAndOtherRights;No;"S07-06-01-02";206;4;"            Patenten, handelsmerken en andere rechten";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;Yes;Yes;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;PatentsTrademarksAndOtherRightsBookValueList_ti001;"Patenten, handelsmerken en andere rechten";"PatentsTrademarksAndOtherRights_tpBookValue_ti001+PatentsTrademarksAndOtherRights_tpBookValue_ti002+PatentsTrademarksAndOtherRights_tpBookValue_ti003+PatentsTrademarksAndOtherRights_tpBookValue_ti004+PatentsTrademarksAndOtherRights_tpBookValue_ti005";"PatentsTrademarksAndOtherRights_tpBookValue_ti001+PatentsTrademarksAndOtherRights_tpBookValue_ti002+PatentsTrademarksAndOtherRights_tpBookValue_ti003+PatentsTrademarksAndOtherRights_tpBookValue_ti004+PatentsTrademarksAndOtherRights_tpBookValue_ti005";"PatentsTrademarksAndOtherRights_tpBookValue_ti001+PatentsTrademarksAndOtherRights_tpBookValue_ti002+PatentsTrademarksAndOtherRights_tpBookValue_ti003+PatentsTrademarksAndOtherRights_tpBookValue_ti004+PatentsTrademarksAndOtherRights_tpBookValue_ti005";"";"";""
"PatentsTrademarksAndOtherRightsBookValueList_ti001";PatentsTrademarksAndOtherRights_tpBookValue_ti001;Yes;"S07-06-01-02-01";207;5;"               Patent of handelsmerk";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&PatentsTrademarksAndOtherRights_tpBookValue_ti001[0]";"";"PatentsTrademarksAndOtherRights_tpBookValue_ti001[T-1]+PatentsTrademarksAndOtherRights_tpInvestments_ti001-PatentsTrademarksAndOtherRights_tpDepreciation_ti001+PatentsTrademarksAndOtherRights_tpRevaluation_ti001";"";"";"";""
"PatentsTrademarksAndOtherRightsBookValueList_ti002";PatentsTrademarksAndOtherRights_tpBookValue_ti002;Yes;"S07-06-01-02-02";208;5;"               Patent of handelsmerk";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&PatentsTrademarksAndOtherRights_tpBookValue_ti002[0]";"";"PatentsTrademarksAndOtherRights_tpBookValue_ti002[T-1]+PatentsTrademarksAndOtherRights_tpInvestments_ti002-PatentsTrademarksAndOtherRights_tpDepreciation_ti002+PatentsTrademarksAndOtherRights_tpRevaluation_ti002";"";"";"";""
"PatentsTrademarksAndOtherRightsBookValueList_ti003";PatentsTrademarksAndOtherRights_tpBookValue_ti003;Yes;"S07-06-01-02-03";209;5;"               Patent of handelsmerk";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&PatentsTrademarksAndOtherRights_tpBookValue_ti003[0]";"";"PatentsTrademarksAndOtherRights_tpBookValue_ti003[T-1]+PatentsTrademarksAndOtherRights_tpInvestments_ti003-PatentsTrademarksAndOtherRights_tpDepreciation_ti003+PatentsTrademarksAndOtherRights_tpRevaluation_ti003";"";"";"";""
"PatentsTrademarksAndOtherRightsBookValueList_ti004";PatentsTrademarksAndOtherRights_tpBookValue_ti004;Yes;"S07-06-01-02-04";210;5;"               Patent of handelsmerk";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&PatentsTrademarksAndOtherRights_tpBookValue_ti004[0]";"";"PatentsTrademarksAndOtherRights_tpBookValue_ti004[T-1]+PatentsTrademarksAndOtherRights_tpInvestments_ti004-PatentsTrademarksAndOtherRights_tpDepreciation_ti004+PatentsTrademarksAndOtherRights_tpRevaluation_ti004";"";"";"";""
"PatentsTrademarksAndOtherRightsBookValueList_ti005";PatentsTrademarksAndOtherRights_tpBookValue_ti005;Yes;"S07-06-01-02-05";211;5;"               Patent of handelsmerk";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&PatentsTrademarksAndOtherRights_tpBookValue_ti005[0]";"";"PatentsTrademarksAndOtherRights_tpBookValue_ti005[T-1]+PatentsTrademarksAndOtherRights_tpInvestments_ti005-PatentsTrademarksAndOtherRights_tpDepreciation_ti005+PatentsTrademarksAndOtherRights_tpRevaluation_ti005";"";"";"";""
"TotalPatentsTrademarksAndOtherRightsSub6";TotalPatentsTrademarksAndOtherRights;Yes;"S07-06-01-02-06";212;5;"               Patenten, handelsmerken en andere rechten";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;PatentsTrademarksAndOtherRightsBookValueList_ti001;"Patenten, handelsmerken en andere rechten";"PatentsTrademarksAndOtherRights_tpBookValue_ti001+PatentsTrademarksAndOtherRights_tpBookValue_ti002+PatentsTrademarksAndOtherRights_tpBookValue_ti003+PatentsTrademarksAndOtherRights_tpBookValue_ti004+PatentsTrademarksAndOtherRights_tpBookValue_ti005";"PatentsTrademarksAndOtherRights_tpBookValue_ti001+PatentsTrademarksAndOtherRights_tpBookValue_ti002+PatentsTrademarksAndOtherRights_tpBookValue_ti003+PatentsTrademarksAndOtherRights_tpBookValue_ti004+PatentsTrademarksAndOtherRights_tpBookValue_ti005";"PatentsTrademarksAndOtherRights_tpBookValue_ti001+PatentsTrademarksAndOtherRights_tpBookValue_ti002+PatentsTrademarksAndOtherRights_tpBookValue_ti003+PatentsTrademarksAndOtherRights_tpBookValue_ti004+PatentsTrademarksAndOtherRights_tpBookValue_ti005";"";"";""
"TotalOtherIntangibleFixedAssets";TotalOtherIntangibleFixedAssets;No;"S07-06-01-03";213;4;"            Overige immateriële vaste activa";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;Yes;Yes;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;OtherIntangibleFixedAssetBookValueList_ti001;"Overige immateriële vaste activa";"OtherIntangibleFixedAssets_tpBookValue_ti001+OtherIntangibleFixedAssets_tpBookValue_ti002+OtherIntangibleFixedAssets_tpBookValue_ti003+OtherIntangibleFixedAssets_tpBookValue_ti004+OtherIntangibleFixedAssets_tpBookValue_ti005";"OtherIntangibleFixedAssets_tpBookValue_ti001+OtherIntangibleFixedAssets_tpBookValue_ti002+OtherIntangibleFixedAssets_tpBookValue_ti003+OtherIntangibleFixedAssets_tpBookValue_ti004+OtherIntangibleFixedAssets_tpBookValue_ti005";"OtherIntangibleFixedAssets_tpBookValue_ti001+OtherIntangibleFixedAssets_tpBookValue_ti002+OtherIntangibleFixedAssets_tpBookValue_ti003+OtherIntangibleFixedAssets_tpBookValue_ti004+OtherIntangibleFixedAssets_tpBookValue_ti005";"";"";""
"OtherIntangibleFixedAssetBookValueList_ti001";OtherIntangibleFixedAssets_tpBookValue_ti001;Yes;"S07-06-01-03-01";214;5;"               Immaterieel vast actief";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&OtherIntangibleFixedAssets_tpBookValue_ti001[0]";"";"OtherIntangibleFixedAssets_tpBookValue_ti001[T-1]+OtherIntangibleFixedAssets_tpInvestments_ti001-OtherIntangibleFixedAssets_tpDepreciation_ti001+OtherIntangibleFixedAssets_tpRevaluation_ti001";"";"";"";""
"OtherIntangibleFixedAssetBookValueList_ti002";OtherIntangibleFixedAssets_tpBookValue_ti002;Yes;"S07-06-01-03-02";215;5;"               Immaterieel vast actief";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&OtherIntangibleFixedAssets_tpBookValue_ti002[0]";"";"OtherIntangibleFixedAssets_tpBookValue_ti002[T-1]+OtherIntangibleFixedAssets_tpInvestments_ti002-OtherIntangibleFixedAssets_tpDepreciation_ti002+OtherIntangibleFixedAssets_tpRevaluation_ti002";"";"";"";""
"OtherIntangibleFixedAssetBookValueList_ti003";OtherIntangibleFixedAssets_tpBookValue_ti003;Yes;"S07-06-01-03-03";216;5;"               Immaterieel vast actief";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&OtherIntangibleFixedAssets_tpBookValue_ti003[0]";"";"OtherIntangibleFixedAssets_tpBookValue_ti003[T-1]+OtherIntangibleFixedAssets_tpInvestments_ti003-OtherIntangibleFixedAssets_tpDepreciation_ti003+OtherIntangibleFixedAssets_tpRevaluation_ti003";"";"";"";""
"OtherIntangibleFixedAssetBookValueList_ti004";OtherIntangibleFixedAssets_tpBookValue_ti004;Yes;"S07-06-01-03-04";217;5;"               Immaterieel vast actief";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&OtherIntangibleFixedAssets_tpBookValue_ti004[0]";"";"OtherIntangibleFixedAssets_tpBookValue_ti004[T-1]+OtherIntangibleFixedAssets_tpInvestments_ti004-OtherIntangibleFixedAssets_tpDepreciation_ti004+OtherIntangibleFixedAssets_tpRevaluation_ti004";"";"";"";""
"OtherIntangibleFixedAssetBookValueList_ti005";OtherIntangibleFixedAssets_tpBookValue_ti005;Yes;"S07-06-01-03-05";218;5;"               Immaterieel vast actief";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&OtherIntangibleFixedAssets_tpBookValue_ti005[0]";"";"OtherIntangibleFixedAssets_tpBookValue_ti005[T-1]+OtherIntangibleFixedAssets_tpInvestments_ti005-OtherIntangibleFixedAssets_tpDepreciation_ti005+OtherIntangibleFixedAssets_tpRevaluation_ti005";"";"";"";""
"TotalOtherIntangibleFixedAssetsSub6";TotalOtherIntangibleFixedAssets;Yes;"S07-06-01-03-06";219;5;"               Overige immateriële vaste activa";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;OtherIntangibleFixedAssetBookValueList_ti001;"Overige immateriële vaste activa";"OtherIntangibleFixedAssets_tpBookValue_ti001+OtherIntangibleFixedAssets_tpBookValue_ti002+OtherIntangibleFixedAssets_tpBookValue_ti003+OtherIntangibleFixedAssets_tpBookValue_ti004+OtherIntangibleFixedAssets_tpBookValue_ti005";"OtherIntangibleFixedAssets_tpBookValue_ti001+OtherIntangibleFixedAssets_tpBookValue_ti002+OtherIntangibleFixedAssets_tpBookValue_ti003+OtherIntangibleFixedAssets_tpBookValue_ti004+OtherIntangibleFixedAssets_tpBookValue_ti005";"OtherIntangibleFixedAssets_tpBookValue_ti001+OtherIntangibleFixedAssets_tpBookValue_ti002+OtherIntangibleFixedAssets_tpBookValue_ti003+OtherIntangibleFixedAssets_tpBookValue_ti004+OtherIntangibleFixedAssets_tpBookValue_ti005";"";"";""
"IntangibleFixedAssetsSub4";IntangibleFixedAssets;Yes;"S07-06-01-04";220;4;"            Immateriële vaste activa";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;TotalGoodwill;"Immateriële vaste activa";"TotalGoodwill+TotalPatentsTrademarksAndOtherRights+TotalOtherIntangibleFixedAssets";"TotalGoodwill+TotalPatentsTrademarksAndOtherRights+TotalOtherIntangibleFixedAssets";"TotalGoodwill+TotalPatentsTrademarksAndOtherRights+TotalOtherIntangibleFixedAssets";"";"";""
"MaterialFixedAssets";MaterialFixedAssets;No;"S07-06-02";221;3;"         Materiële vaste activa";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;Yes;Yes;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;TotalLandAndBuildings;"Materiële vaste activa";"TotalLandAndBuildings+TotalPlantAndEquipment+TotalFurnitureAndFixtures+TotalTransportationEquipment+TotalOtherMaterialFixedAssets";"TotalLandAndBuildings+TotalPlantAndEquipment+TotalFurnitureAndFixtures+TotalTransportationEquipment+TotalOtherMaterialFixedAssets";"TotalLandAndBuildings+TotalPlantAndEquipment+TotalFurnitureAndFixtures+TotalTransportationEquipment+TotalOtherMaterialFixedAssets";"";"";""
"TotalLandAndBuildings";TotalLandAndBuildings;No;"S07-06-02-01";222;4;"            Bedrijfsgebouwen en terreinen";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;Yes;Yes;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;LandAndBuildingsBookValueList_ti001;"Bedrijfsgebouwen en terreinen";"LandAndBuildings_tpBookValue_ti001+LandAndBuildings_tpBookValue_ti002+LandAndBuildings_tpBookValue_ti003+LandAndBuildings_tpBookValue_ti004+LandAndBuildings_tpBookValue_ti005";"LandAndBuildings_tpBookValue_ti001+LandAndBuildings_tpBookValue_ti002+LandAndBuildings_tpBookValue_ti003+LandAndBuildings_tpBookValue_ti004+LandAndBuildings_tpBookValue_ti005";"LandAndBuildings_tpBookValue_ti001+LandAndBuildings_tpBookValue_ti002+LandAndBuildings_tpBookValue_ti003+LandAndBuildings_tpBookValue_ti004+LandAndBuildings_tpBookValue_ti005";"";"";""
"LandAndBuildingsBookValueList_ti001";LandAndBuildings_tpBookValue_ti001;Yes;"S07-06-02-01-01";223;5;"               Finan Koggelaan";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&LandAndBuildings_tpBookValue_ti001[0]";"";"LandAndBuildings_tpBookValue_ti001[T-1]+LandAndBuildings_tpInvestments_ti001-LandAndBuildings_tpDepreciation_ti001+LandAndBuildings_tpRevaluation_ti001";"";"";"";""
"LandAndBuildingsBookValueList_ti002";LandAndBuildings_tpBookValue_ti002;Yes;"S07-06-02-01-02";224;5;"               hhjgjghj";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&LandAndBuildings_tpBookValue_ti002[0]";"";"LandAndBuildings_tpBookValue_ti002[T-1]+LandAndBuildings_tpInvestments_ti002-LandAndBuildings_tpDepreciation_ti002+LandAndBuildings_tpRevaluation_ti002";"";"";"";""
"LandAndBuildingsBookValueList_ti003";LandAndBuildings_tpBookValue_ti003;Yes;"S07-06-02-01-03";225;5;"               Bedrijfsgebouwen en terreinen";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&LandAndBuildings_tpBookValue_ti003[0]";"";"LandAndBuildings_tpBookValue_ti003[T-1]+LandAndBuildings_tpInvestments_ti003-LandAndBuildings_tpDepreciation_ti003+LandAndBuildings_tpRevaluation_ti003";"";"";"";""
"LandAndBuildingsBookValueList_ti004";LandAndBuildings_tpBookValue_ti004;Yes;"S07-06-02-01-04";226;5;"               Bedrijfsgebouwen en terreinen";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&LandAndBuildings_tpBookValue_ti004[0]";"";"LandAndBuildings_tpBookValue_ti004[T-1]+LandAndBuildings_tpInvestments_ti004-LandAndBuildings_tpDepreciation_ti004+LandAndBuildings_tpRevaluation_ti004";"";"";"";""
"LandAndBuildingsBookValueList_ti005";LandAndBuildings_tpBookValue_ti005;Yes;"S07-06-02-01-05";227;5;"               Bedrijfsgebouwen en terreinen";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&LandAndBuildings_tpBookValue_ti005[0]";"";"LandAndBuildings_tpBookValue_ti005[T-1]+LandAndBuildings_tpInvestments_ti005-LandAndBuildings_tpDepreciation_ti005+LandAndBuildings_tpRevaluation_ti005";"";"";"";""
"TotalLandAndBuildingsSub6";TotalLandAndBuildings;Yes;"S07-06-02-01-06";228;5;"               Bedrijfsgebouwen en terreinen";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;LandAndBuildingsBookValueList_ti001;"Bedrijfsgebouwen en terreinen";"LandAndBuildings_tpBookValue_ti001+LandAndBuildings_tpBookValue_ti002+LandAndBuildings_tpBookValue_ti003+LandAndBuildings_tpBookValue_ti004+LandAndBuildings_tpBookValue_ti005";"LandAndBuildings_tpBookValue_ti001+LandAndBuildings_tpBookValue_ti002+LandAndBuildings_tpBookValue_ti003+LandAndBuildings_tpBookValue_ti004+LandAndBuildings_tpBookValue_ti005";"LandAndBuildings_tpBookValue_ti001+LandAndBuildings_tpBookValue_ti002+LandAndBuildings_tpBookValue_ti003+LandAndBuildings_tpBookValue_ti004+LandAndBuildings_tpBookValue_ti005";"";"";""
"TotalPlantAndEquipment";TotalPlantAndEquipment;No;"S07-06-02-02";229;4;"            Machines en installaties";D;Yes;Number;Monetary;Locked;UnLocked;Locked;UnLocked;Hidden;No;No;No;No;No;Yes;Yes;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;PlantAndEquipmentBookValueList_ti001;"Machines en installaties";"PlantAndEquipment_tpBookValue_ti001+PlantAndEquipment_tpBookValue_ti002+PlantAndEquipment_tpBookValue_ti003+PlantAndEquipment_tpBookValue_ti004+PlantAndEquipment_tpBookValue_ti005";"PlantAndEquipment_tpBookValue_ti001+PlantAndEquipment_tpBookValue_ti002+PlantAndEquipment_tpBookValue_ti003+PlantAndEquipment_tpBookValue_ti004+PlantAndEquipment_tpBookValue_ti005";"PlantAndEquipment_tpBookValue_ti001+PlantAndEquipment_tpBookValue_ti002+PlantAndEquipment_tpBookValue_ti003+PlantAndEquipment_tpBookValue_ti004+PlantAndEquipment_tpBookValue_ti005";"";"";""
"PlantAndEquipmentBookValueList_ti001";PlantAndEquipment_tpBookValue_ti001;Yes;"S07-06-02-02-01";230;5;"               Machines en Installaties";D;Yes;Number;Monetary;UnLocked;UnLocked;Locked;UnLocked;Hidden;Yes;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&PlantAndEquipment_tpBookValue_ti001[0]";"";"PlantAndEquipment_tpBookValue_ti001[T-1]+PlantAndEquipment_tpInvestments_ti001-PlantAndEquipment_tpDepreciation_ti001+PlantAndEquipment_tpRevaluation_ti001";"";"";"";""
